EXPSAMPLE_ACCESSION	EXPERIMENT_ACCESSION	FILE_INFO_ID	DATA_FORMAT	RESULT_SCHEMA
ES148988	EXP3727	48246	Flow_Cytometry	FCM
ES148993	EXP3727	48256	Flow_Cytometry	FCM
ES148996	EXP3727	48263	Flow_Cytometry	FCM
ES149003	EXP3727	48277	Flow_Cytometry	FCM
ES149004	EXP3727	48278	Flow_Cytometry	FCM
ES149005	EXP3727	48281	Flow_Cytometry	FCM
ES149008	EXP3727	48286	Flow_Cytometry	FCM
ES149009	EXP3727	48288	Flow_Cytometry	FCM
ES149017	EXP3727	48304	Flow_Cytometry	FCM
ES149019	EXP3727	48309	Flow_Cytometry	FCM
ES149019	EXP3727	48308	Flow_Cytometry	FCM
ES149026	EXP3727	48323	Flow_Cytometry	FCM
ES149032	EXP3727	48334	Flow_Cytometry	FCM
ES149034	EXP3727	48338	Flow_Cytometry	FCM
ES149038	EXP3727	48347	Flow_Cytometry	FCM
ES149048	EXP3727	48366	Flow_Cytometry	FCM
ES149051	EXP3727	48373	Flow_Cytometry	FCM
ES149055	EXP3727	48380	Flow_Cytometry	FCM
ES149057	EXP3727	48385	Flow_Cytometry	FCM
ES149067	EXP3727	48404	Flow_Cytometry	FCM
ES149070	EXP3727	48410	Flow_Cytometry	FCM
ES149073	EXP3727	48416	Flow_Cytometry	FCM
ES149078	EXP3727	48426	Flow_Cytometry	FCM
ES149089	EXP3727	48449	Flow_Cytometry	FCM
ES149089	EXP3727	48448	Flow_Cytometry	FCM
ES149092	EXP3727	48455	Flow_Cytometry	FCM
ES149104	EXP3727	48478	Flow_Cytometry	FCM
ES149105	EXP3727	48480	Flow_Cytometry	FCM
ES149109	EXP3727	48489	Flow_Cytometry	FCM
ES149112	EXP3727	48494	Flow_Cytometry	FCM
ES149114	EXP3727	48499	Flow_Cytometry	FCM
ES149119	EXP3727	48509	Flow_Cytometry	FCM
ES149121	EXP3727	48512	Flow_Cytometry	FCM
ES149130	EXP3727	48530	Flow_Cytometry	FCM
ES149134	EXP3727	48539	Flow_Cytometry	FCM
ES149135	EXP3727	48540	Flow_Cytometry	FCM
ES149141	EXP3727	48553	Flow_Cytometry	FCM
ES149151	EXP3727	48573	Flow_Cytometry	FCM
ES149155	EXP3727	48580	Flow_Cytometry	FCM
ES149158	EXP3727	48586	Flow_Cytometry	FCM
ES149163	EXP3727	48596	Flow_Cytometry	FCM
ES149174	EXP3727	48619	Flow_Cytometry	FCM
ES149174	EXP3727	48618	Flow_Cytometry	FCM
ES149175	EXP3727	48620	Flow_Cytometry	FCM
ES149180	EXP3727	48631	Flow_Cytometry	FCM
ES149194	EXP3727	48659	Flow_Cytometry	FCM
ES149199	EXP3727	48669	Flow_Cytometry	FCM
ES149199	EXP3727	48668	Flow_Cytometry	FCM
ES149207	EXP3727	48685	Flow_Cytometry	FCM
ES149209	EXP3727	48689	Flow_Cytometry	FCM
ES149210	EXP3727	48690	Flow_Cytometry	FCM
ES149220	EXP3727	48710	Flow_Cytometry	FCM
ES149221	EXP3727	48713	Flow_Cytometry	FCM
ES149223	EXP3727	48717	Flow_Cytometry	FCM
ES149229	EXP3727	48729	Flow_Cytometry	FCM
ES149234	EXP3727	48738	Flow_Cytometry	FCM
ES149238	EXP3727	48746	Flow_Cytometry	FCM
ES149239	EXP3727	48749	Flow_Cytometry	FCM
ES149240	EXP3727	48750	Flow_Cytometry	FCM
ES149250	EXP3727	48770	Flow_Cytometry	FCM
ES149259	EXP3727	48788	Flow_Cytometry	FCM
ES149262	EXP3727	48795	Flow_Cytometry	FCM
ES149264	EXP3727	48799	Flow_Cytometry	FCM
ES149268	EXP3727	48807	Flow_Cytometry	FCM
ES149269	EXP3727	48808	Flow_Cytometry	FCM
ES149271	EXP3727	48813	Flow_Cytometry	FCM
ES149284	EXP3727	48839	Flow_Cytometry	FCM
ES149284	EXP3727	48838	Flow_Cytometry	FCM
ES149292	EXP3727	48854	Flow_Cytometry	FCM
ES149297	EXP3727	48865	Flow_Cytometry	FCM
ES149303	EXP3727	48876	Flow_Cytometry	FCM
ES149308	EXP3727	48886	Flow_Cytometry	FCM
ES149310	EXP3727	48890	Flow_Cytometry	FCM
ES149313	EXP3727	48897	Flow_Cytometry	FCM
ES149317	EXP3727	48904	Flow_Cytometry	FCM
ES149328	EXP3727	48926	Flow_Cytometry	FCM
ES149329	EXP3727	48928	Flow_Cytometry	FCM
ES149330	EXP3727	48930	Flow_Cytometry	FCM
ES149337	EXP3727	48944	Flow_Cytometry	FCM
ES149338	EXP3727	48946	Flow_Cytometry	FCM
ES149339	EXP3727	48949	Flow_Cytometry	FCM
ES149347	EXP3727	48964	Flow_Cytometry	FCM
ES149348	EXP3727	48966	Flow_Cytometry	FCM
ES149351	EXP3727	48972	Flow_Cytometry	FCM
ES149353	EXP3727	48977	Flow_Cytometry	FCM
ES149358	EXP3727	48986	Flow_Cytometry	FCM
ES149359	EXP3727	48988	Flow_Cytometry	FCM
ES149360	EXP3727	48991	Flow_Cytometry	FCM
ES149365	EXP3727	49000	Flow_Cytometry	FCM
ES149369	EXP3727	49008	Flow_Cytometry	FCM
ES149377	EXP3727	49024	Flow_Cytometry	FCM
ES149378	EXP3727	49027	Flow_Cytometry	FCM
ES149385	EXP3727	49040	Flow_Cytometry	FCM
ES149388	EXP3727	49047	Flow_Cytometry	FCM
ES149391	EXP3727	49053	Flow_Cytometry	FCM
ES149392	EXP3727	49055	Flow_Cytometry	FCM
ES149402	EXP3727	49074	Flow_Cytometry	FCM
ES149405	EXP3727	49080	Flow_Cytometry	FCM
ES149406	EXP3727	49083	Flow_Cytometry	FCM
ES149407	EXP3727	49084	Flow_Cytometry	FCM
ES149408	EXP3727	49087	Flow_Cytometry	FCM
ES149409	EXP3727	49088	Flow_Cytometry	FCM
ES149410	EXP3727	49090	Flow_Cytometry	FCM
ES149416	EXP3727	49103	Flow_Cytometry	FCM
ES149421	EXP3727	49113	Flow_Cytometry	FCM
ES149428	EXP3727	49126	Flow_Cytometry	FCM
ES149429	EXP3727	49128	Flow_Cytometry	FCM
ES149436	EXP3727	49142	Flow_Cytometry	FCM
ES149441	EXP3727	49152	Flow_Cytometry	FCM
ES149442	EXP3727	49155	Flow_Cytometry	FCM
ES149442	EXP3727	49154	Flow_Cytometry	FCM
ES149443	EXP3727	49157	Flow_Cytometry	FCM
ES149445	EXP3727	49161	Flow_Cytometry	FCM
ES149446	EXP3727	49163	Flow_Cytometry	FCM
ES149447	EXP3727	49165	Flow_Cytometry	FCM
ES149452	EXP3727	49175	Flow_Cytometry	FCM
ES149453	EXP3727	49176	Flow_Cytometry	FCM
ES149458	EXP3727	49187	Flow_Cytometry	FCM
ES149459	EXP3727	49188	Flow_Cytometry	FCM
ES149464	EXP3727	49199	Flow_Cytometry	FCM
ES149466	EXP3727	49203	Flow_Cytometry	FCM
ES149468	EXP3727	49207	Flow_Cytometry	FCM
ES149469	EXP3727	49209	Flow_Cytometry	FCM
ES149477	EXP3727	49225	Flow_Cytometry	FCM
ES149481	EXP3727	49233	Flow_Cytometry	FCM
ES149483	EXP3727	49237	Flow_Cytometry	FCM
ES149487	EXP3727	49244	Flow_Cytometry	FCM
ES149492	EXP3727	49255	Flow_Cytometry	FCM
ES149495	EXP3727	49260	Flow_Cytometry	FCM
ES149503	EXP3727	49276	Flow_Cytometry	FCM
ES149503	EXP3727	49277	Flow_Cytometry	FCM
ES149507	EXP3727	49284	Flow_Cytometry	FCM
ES149510	EXP3727	49290	Flow_Cytometry	FCM
ES149511	EXP3727	49292	Flow_Cytometry	FCM
ES149516	EXP3727	49303	Flow_Cytometry	FCM
ES149518	EXP3727	49307	Flow_Cytometry	FCM
ES149519	EXP3727	49309	Flow_Cytometry	FCM
ES149521	EXP3727	49312	Flow_Cytometry	FCM
ES149527	EXP3727	49325	Flow_Cytometry	FCM
ES149528	EXP3727	49326	Flow_Cytometry	FCM
ES149531	EXP3727	49333	Flow_Cytometry	FCM
ES149541	EXP3727	49352	Flow_Cytometry	FCM
ES149559	EXP3727	49389	Flow_Cytometry	FCM
ES149562	EXP3727	49394	Flow_Cytometry	FCM
ES149566	EXP3727	49402	Flow_Cytometry	FCM
ES149572	EXP3727	49415	Flow_Cytometry	FCM
ES149573	EXP3727	49417	Flow_Cytometry	FCM
ES149576	EXP3727	49423	Flow_Cytometry	FCM
ES149585	EXP3727	49441	Flow_Cytometry	FCM
ES149590	EXP3727	49451	Flow_Cytometry	FCM
ES149591	EXP3727	49452	Flow_Cytometry	FCM
ES149597	EXP3727	49465	Flow_Cytometry	FCM
ES149607	EXP3727	49484	Flow_Cytometry	FCM
ES149607	EXP3727	49485	Flow_Cytometry	FCM
ES149611	EXP3727	49492	Flow_Cytometry	FCM
ES149618	EXP3727	49507	Flow_Cytometry	FCM
ES149620	EXP3727	49510	Flow_Cytometry	FCM
ES149622	EXP3727	49514	Flow_Cytometry	FCM
ES149626	EXP3727	49523	Flow_Cytometry	FCM
ES149635	EXP3727	49552	Flow_Cytometry	FCM
ES149639	EXP3727	49560	Flow_Cytometry	FCM
ES149642	EXP3727	49566	Flow_Cytometry	FCM
ES149644	EXP3727	49569	Flow_Cytometry	FCM
ES149653	EXP3727	49587	Flow_Cytometry	FCM
ES149653	EXP3727	49588	Flow_Cytometry	FCM
ES149656	EXP3727	49594	Flow_Cytometry	FCM
ES149657	EXP3727	49596	Flow_Cytometry	FCM
ES149658	EXP3727	49597	Flow_Cytometry	FCM
ES149660	EXP3727	49602	Flow_Cytometry	FCM
ES149662	EXP3727	49606	Flow_Cytometry	FCM
ES149664	EXP3727	49610	Flow_Cytometry	FCM
ES149671	EXP3727	49624	Flow_Cytometry	FCM
ES149672	EXP3727	49625	Flow_Cytometry	FCM
ES149677	EXP3727	49635	Flow_Cytometry	FCM
ES149689	EXP3727	49660	Flow_Cytometry	FCM
ES149697	EXP3727	49676	Flow_Cytometry	FCM
ES149711	EXP3727	49704	Flow_Cytometry	FCM
ES149712	EXP3727	49705	Flow_Cytometry	FCM
ES149712	EXP3727	49706	Flow_Cytometry	FCM
ES149719	EXP3727	49720	Flow_Cytometry	FCM
ES149744	EXP3727	49769	Flow_Cytometry	FCM
ES149747	EXP3727	49775	Flow_Cytometry	FCM
ES149748	EXP3727	49778	Flow_Cytometry	FCM
ES149749	EXP3727	49779	Flow_Cytometry	FCM
ES149749	EXP3727	49780	Flow_Cytometry	FCM
ES149750	EXP3727	49782	Flow_Cytometry	FCM
ES149762	EXP3727	49805	Flow_Cytometry	FCM
ES149763	EXP3727	49807	Flow_Cytometry	FCM
ES149766	EXP3727	49814	Flow_Cytometry	FCM
ES149767	EXP3727	49816	Flow_Cytometry	FCM
ES149768	EXP3727	49817	Flow_Cytometry	FCM
ES149769	EXP3727	49819	Flow_Cytometry	FCM
ES149774	EXP3727	49830	Flow_Cytometry	FCM
ES149787	EXP3727	49855	Flow_Cytometry	FCM
ES149799	EXP3727	49880	Flow_Cytometry	FCM
ES149803	EXP3727	49887	Flow_Cytometry	FCM
ES149811	EXP3727	49903	Flow_Cytometry	FCM
ES149813	EXP3727	49908	Flow_Cytometry	FCM
ES149826	EXP3727	49933	Flow_Cytometry	FCM
ES149833	EXP3727	49948	Flow_Cytometry	FCM
ES149843	EXP3727	49968	Flow_Cytometry	FCM
ES149851	EXP3727	49983	Flow_Cytometry	FCM
ES149853	EXP3727	49988	Flow_Cytometry	FCM
ES149877	EXP3727	50035	Flow_Cytometry	FCM
ES149883	EXP3727	50047	Flow_Cytometry	FCM
ES149884	EXP3727	50049	Flow_Cytometry	FCM
ES149886	EXP3727	50054	Flow_Cytometry	FCM
ES149888	EXP3727	50058	Flow_Cytometry	FCM
ES149889	EXP3727	50059	Flow_Cytometry	FCM
ES149892	EXP3727	50065	Flow_Cytometry	FCM
ES149894	EXP3727	50069	Flow_Cytometry	FCM
ES149896	EXP3727	50073	Flow_Cytometry	FCM
ES149898	EXP3727	50077	Flow_Cytometry	FCM
ES149900	EXP3727	50082	Flow_Cytometry	FCM
ES149902	EXP3727	50085	Flow_Cytometry	FCM
ES149910	EXP3727	50101	Flow_Cytometry	FCM
ES149914	EXP3727	50109	Flow_Cytometry	FCM
ES149916	EXP3727	50113	Flow_Cytometry	FCM
ES149919	EXP3727	50119	Flow_Cytometry	FCM
ES149923	EXP3727	50127	Flow_Cytometry	FCM
ES149925	EXP3727	50131	Flow_Cytometry	FCM
ES149926	EXP3727	50134	Flow_Cytometry	FCM
ES149933	EXP3727	50148	Flow_Cytometry	FCM
ES149935	EXP3727	50151	Flow_Cytometry	FCM
ES149952	EXP3727	50185	Flow_Cytometry	FCM
ES149952	EXP3727	50186	Flow_Cytometry	FCM
ES149957	EXP3727	50196	Flow_Cytometry	FCM
ES149958	EXP3727	50198	Flow_Cytometry	FCM
ES149960	EXP3727	50201	Flow_Cytometry	FCM
ES149963	EXP3727	50208	Flow_Cytometry	FCM
ES149965	EXP3727	50212	Flow_Cytometry	FCM
ES149966	EXP3727	50214	Flow_Cytometry	FCM
ES149968	EXP3727	50218	Flow_Cytometry	FCM
ES149981	EXP3727	50244	Flow_Cytometry	FCM
ES149987	EXP3727	50255	Flow_Cytometry	FCM
ES149989	EXP3727	50260	Flow_Cytometry	FCM
ES149991	EXP3727	50263	Flow_Cytometry	FCM
ES149991	EXP3727	50264	Flow_Cytometry	FCM
ES149997	EXP3727	50276	Flow_Cytometry	FCM
ES150007	EXP3727	50295	Flow_Cytometry	FCM
ES150008	EXP3727	50297	Flow_Cytometry	FCM
ES150008	EXP3727	50298	Flow_Cytometry	FCM
ES150013	EXP3727	50307	Flow_Cytometry	FCM
ES150014	EXP3727	50309	Flow_Cytometry	FCM
ES150027	EXP3727	50336	Flow_Cytometry	FCM
ES150030	EXP3727	50342	Flow_Cytometry	FCM
ES150034	EXP3727	50349	Flow_Cytometry	FCM
ES150036	EXP3727	50354	Flow_Cytometry	FCM
ES150042	EXP3727	50366	Flow_Cytometry	FCM
ES150044	EXP3727	50369	Flow_Cytometry	FCM
ES150047	EXP3727	50375	Flow_Cytometry	FCM
ES150050	EXP3727	50382	Flow_Cytometry	FCM
ES150057	EXP3727	50396	Flow_Cytometry	FCM
ES150062	EXP3727	50406	Flow_Cytometry	FCM
ES150066	EXP3727	50414	Flow_Cytometry	FCM
ES150072	EXP3727	50425	Flow_Cytometry	FCM
ES150072	EXP3727	50426	Flow_Cytometry	FCM
ES150074	EXP3727	50429	Flow_Cytometry	FCM
ES150075	EXP3727	50432	Flow_Cytometry	FCM
ES150079	EXP3727	50439	Flow_Cytometry	FCM
ES150084	EXP3727	50449	Flow_Cytometry	FCM
ES150092	EXP3727	50465	Flow_Cytometry	FCM
ES150093	EXP3727	50467	Flow_Cytometry	FCM
ES150093	EXP3727	50468	Flow_Cytometry	FCM
ES150094	EXP3727	50469	Flow_Cytometry	FCM
ES150099	EXP3727	50480	Flow_Cytometry	FCM
ES150110	EXP3727	50501	Flow_Cytometry	FCM
ES150110	EXP3727	50502	Flow_Cytometry	FCM
ES150113	EXP3727	50508	Flow_Cytometry	FCM
ES150124	EXP3727	50530	Flow_Cytometry	FCM
ES150128	EXP3727	50537	Flow_Cytometry	FCM
ES150135	EXP3727	50551	Flow_Cytometry	FCM
ES150142	EXP3727	50565	Flow_Cytometry	FCM
ES150145	EXP3727	50571	Flow_Cytometry	FCM
ES150150	EXP3727	50581	Flow_Cytometry	FCM
ES150152	EXP3727	50586	Flow_Cytometry	FCM
ES150153	EXP3727	50588	Flow_Cytometry	FCM
ES150153	EXP3727	50587	Flow_Cytometry	FCM
ES150164	EXP3727	50609	Flow_Cytometry	FCM
ES150167	EXP3727	50616	Flow_Cytometry	FCM
ES150174	EXP3727	50630	Flow_Cytometry	FCM
ES150183	EXP3727	50647	Flow_Cytometry	FCM
ES150191	EXP3727	50664	Flow_Cytometry	FCM
ES150193	EXP3727	50668	Flow_Cytometry	FCM
ES150196	EXP3727	50674	Flow_Cytometry	FCM
ES150199	EXP3727	50679	Flow_Cytometry	FCM
ES150204	EXP3727	50689	Flow_Cytometry	FCM
ES150205	EXP3727	50691	Flow_Cytometry	FCM
ES150207	EXP3727	50696	Flow_Cytometry	FCM
ES150208	EXP3727	50698	Flow_Cytometry	FCM
ES150213	EXP3727	50708	Flow_Cytometry	FCM
ES150213	EXP3727	50707	Flow_Cytometry	FCM
ES150215	EXP3727	50712	Flow_Cytometry	FCM
ES150224	EXP3727	50729	Flow_Cytometry	FCM
ES150225	EXP3727	50731	Flow_Cytometry	FCM
ES150232	EXP3727	50745	Flow_Cytometry	FCM
ES150234	EXP3727	50749	Flow_Cytometry	FCM
ES150239	EXP3727	50760	Flow_Cytometry	FCM
ES150241	EXP3727	50763	Flow_Cytometry	FCM
ES150242	EXP3727	50766	Flow_Cytometry	FCM
ES150244	EXP3727	50770	Flow_Cytometry	FCM
ES150246	EXP3727	50774	Flow_Cytometry	FCM
ES150248	EXP3727	50777	Flow_Cytometry	FCM
ES150252	EXP3727	50786	Flow_Cytometry	FCM
ES150255	EXP3727	50791	Flow_Cytometry	FCM
ES150259	EXP3727	50799	Flow_Cytometry	FCM
ES150261	EXP3727	50804	Flow_Cytometry	FCM
ES150262	EXP3727	50805	Flow_Cytometry	FCM
ES150265	EXP3727	50812	Flow_Cytometry	FCM
ES150266	EXP3727	50814	Flow_Cytometry	FCM
ES150273	EXP3727	50828	Flow_Cytometry	FCM
ES150277	EXP3727	50835	Flow_Cytometry	FCM
ES150277	EXP3727	50836	Flow_Cytometry	FCM
ES150280	EXP3727	50842	Flow_Cytometry	FCM
ES150281	EXP3727	50843	Flow_Cytometry	FCM
ES150282	EXP3727	50845	Flow_Cytometry	FCM
ES150283	EXP3727	50847	Flow_Cytometry	FCM
ES150289	EXP3727	50859	Flow_Cytometry	FCM
ES150292	EXP3727	50866	Flow_Cytometry	FCM
ES150293	EXP3727	50868	Flow_Cytometry	FCM
ES150294	EXP3727	50869	Flow_Cytometry	FCM
ES150302	EXP3727	50886	Flow_Cytometry	FCM
ES150305	EXP3727	50891	Flow_Cytometry	FCM
ES150308	EXP3727	50898	Flow_Cytometry	FCM
ES150312	EXP3727	50906	Flow_Cytometry	FCM
ES150318	EXP3727	50918	Flow_Cytometry	FCM
ES150321	EXP3727	50923	Flow_Cytometry	FCM
ES150323	EXP3727	50928	Flow_Cytometry	FCM
ES150327	EXP3727	50936	Flow_Cytometry	FCM
ES150327	EXP3727	50935	Flow_Cytometry	FCM
ES150331	EXP3727	50944	Flow_Cytometry	FCM
ES150336	EXP3727	50953	Flow_Cytometry	FCM
ES150345	EXP3727	50971	Flow_Cytometry	FCM
ES150346	EXP3727	50973	Flow_Cytometry	FCM
ES150348	EXP3727	50978	Flow_Cytometry	FCM
ES150350	EXP3727	50982	Flow_Cytometry	FCM
ES150358	EXP3727	50998	Flow_Cytometry	FCM
ES150359	EXP3727	50999	Flow_Cytometry	FCM
ES150360	EXP3727	51002	Flow_Cytometry	FCM
ES150363	EXP3727	51007	Flow_Cytometry	FCM
ES150366	EXP3727	51014	Flow_Cytometry	FCM
ES150369	EXP3727	51019	Flow_Cytometry	FCM
ES150370	EXP3727	51022	Flow_Cytometry	FCM
ES150371	EXP3727	51024	Flow_Cytometry	FCM
ES150373	EXP3727	51028	Flow_Cytometry	FCM
ES150377	EXP3727	51035	Flow_Cytometry	FCM
ES150378	EXP3727	51038	Flow_Cytometry	FCM
ES150379	EXP3727	51040	Flow_Cytometry	FCM
ES150384	EXP3727	51050	Flow_Cytometry	FCM
ES150386	EXP3727	51053	Flow_Cytometry	FCM
ES82315	EXP3727	55307	Flow_Cytometry	FCM
ES82324	EXP3727	55336	Flow_Cytometry	FCM
ES82324	EXP3727	55335	Flow_Cytometry	FCM
ES82331	EXP3727	55490	Flow_Cytometry	FCM
ES82341	EXP3727	55474	Flow_Cytometry	FCM
ES82342	EXP3727	55475	Flow_Cytometry	FCM
ES82351	EXP3727	55506	Flow_Cytometry	FCM
ES82359	EXP3727	55522	Flow_Cytometry	FCM
ES82360	EXP3727	55523	Flow_Cytometry	FCM
ES82376	EXP3727	55484	Flow_Cytometry	FCM
ES82377	EXP3727	55480	Flow_Cytometry	FCM
ES82385	EXP3727	55465	Flow_Cytometry	FCM
ES82394	EXP3727	55454	Flow_Cytometry	FCM
ES82403	EXP3727	55532	Flow_Cytometry	FCM
ES82423	EXP3727	55469	Flow_Cytometry	FCM
ES82467	EXP3727	55725	Flow_Cytometry	FCM
ES82528	EXP3727	56099	Flow_Cytometry	FCM
ES82538	EXP3727	55311	Flow_Cytometry	FCM
ES82539	EXP3727	55317	Flow_Cytometry	FCM
ES82545	EXP3727	55255	Flow_Cytometry	FCM
ES82546	EXP3727	55262	Flow_Cytometry	FCM
ES82546	EXP3727	55261	Flow_Cytometry	FCM
ES82550	EXP3727	55268	Flow_Cytometry	FCM
ES82551	EXP3727	55264	Flow_Cytometry	FCM
ES82552	EXP3727	55266	Flow_Cytometry	FCM
ES82555	EXP3727	55826	Flow_Cytometry	FCM
ES82557	EXP3727	55824	Flow_Cytometry	FCM
ES82564	EXP3727	55520	Flow_Cytometry	FCM
ES82566	EXP3727	55518	Flow_Cytometry	FCM
ES82618	EXP3727	56059	Flow_Cytometry	FCM
ES82619	EXP3727	56062	Flow_Cytometry	FCM
ES82645	EXP3727	56071	Flow_Cytometry	FCM
ES82662	EXP3727	56045	Flow_Cytometry	FCM
ES82672	EXP3727	56053	Flow_Cytometry	FCM
ES82682	EXP3727	55716	Flow_Cytometry	FCM
ES82725	EXP3727	56591	Flow_Cytometry	FCM
ES82727	EXP3727	56590	Flow_Cytometry	FCM
ES82736	EXP3727	57170	Flow_Cytometry	FCM
ES82743	EXP3727	56119	Flow_Cytometry	FCM
ES82744	EXP3727	56122	Flow_Cytometry	FCM
ES82762	EXP3727	56566	Flow_Cytometry	FCM
ES82779	EXP3727	56090	Flow_Cytometry	FCM
ES82787	EXP3727	56112	Flow_Cytometry	FCM
ES82797	EXP3727	56557	Flow_Cytometry	FCM
ES82807	EXP3727	56571	Flow_Cytometry	FCM
ES82822	EXP3727	57184	Flow_Cytometry	FCM
ES82838	EXP3727	56826	Flow_Cytometry	FCM
ES82848	EXP3727	56065	Flow_Cytometry	FCM
ES82849	EXP3727	56067	Flow_Cytometry	FCM
ES82856	EXP3727	55737	Flow_Cytometry	FCM
ES82872	EXP3727	57518	Flow_Cytometry	FCM
ES82874	EXP3727	57515	Flow_Cytometry	FCM
ES82880	EXP3727	68443	Flow_Cytometry	FCM
ES82883	EXP3727	68446	Flow_Cytometry	FCM
ES82883	EXP3727	68445	Flow_Cytometry	FCM
ES82886	EXP3727	68452	Flow_Cytometry	FCM
ES82896	EXP3727	55223	Flow_Cytometry	FCM
ES82898	EXP3727	55225	Flow_Cytometry	FCM
ES82901	EXP3727	55217	Flow_Cytometry	FCM
ES82995	EXP3727	55296	Flow_Cytometry	FCM
ES83003	EXP3727	55302	Flow_Cytometry	FCM
ES83257	EXP3727	57533	Flow_Cytometry	FCM
ES83258	EXP3727	57528	Flow_Cytometry	FCM
ES83263	EXP3727	57602	Flow_Cytometry	FCM
ES83267	EXP3727	57600	Flow_Cytometry	FCM
ES83271	EXP3727	57588	Flow_Cytometry	FCM
ES83278	EXP3727	57593	Flow_Cytometry	FCM
ES83284	EXP3727	57551	Flow_Cytometry	FCM
ES83288	EXP3727	57558	Flow_Cytometry	FCM
ES83297	EXP3727	57631	Flow_Cytometry	FCM
ES83308	EXP3727	57567	Flow_Cytometry	FCM
ES83309	EXP3727	57573	Flow_Cytometry	FCM
ES83312	EXP3727	57564	Flow_Cytometry	FCM
ES83313	EXP3727	57579	Flow_Cytometry	FCM
ES83365	EXP3727	55389	Flow_Cytometry	FCM
ES83387	EXP3727	55427	Flow_Cytometry	FCM
ES83406	EXP3727	55370	Flow_Cytometry	FCM
ES83407	EXP3727	55376	Flow_Cytometry	FCM
ES83408	EXP3727	55366	Flow_Cytometry	FCM
ES83409	EXP3727	55372	Flow_Cytometry	FCM
ES83486	EXP3727	55401	Flow_Cytometry	FCM
ES83568	EXP3727	55354	Flow_Cytometry	FCM
ES83668	EXP3727	56021	Flow_Cytometry	FCM
ES83731	EXP3727	58434	Flow_Cytometry	FCM
ES83738	EXP3727	58467	Flow_Cytometry	FCM
ES83747	EXP3727	58358	Flow_Cytometry	FCM
ES83775	EXP3727	58410	Flow_Cytometry	FCM
ES83791	EXP3727	59474	Flow_Cytometry	FCM
ES83796	EXP3727	59476	Flow_Cytometry	FCM
ES83820	EXP3727	58374	Flow_Cytometry	FCM
ES83836	EXP3727	58365	Flow_Cytometry	FCM
ES83854	EXP3727	58454	Flow_Cytometry	FCM
ES83901	EXP3727	58482	Flow_Cytometry	FCM
ES83928	EXP3727	58303	Flow_Cytometry	FCM
ES83953	EXP3727	58403	Flow_Cytometry	FCM
ES83962	EXP3727	58348	Flow_Cytometry	FCM
ES83988	EXP3727	58632	Flow_Cytometry	FCM
ES83989	EXP3727	58622	Flow_Cytometry	FCM
ES83993	EXP3727	58635	Flow_Cytometry	FCM
ES83994	EXP3727	58636	Flow_Cytometry	FCM
ES83997	EXP3727	58525	Flow_Cytometry	FCM
ES83998	EXP3727	58521	Flow_Cytometry	FCM
ES84007	EXP3727	58598	Flow_Cytometry	FCM
ES84016	EXP3727	58342	Flow_Cytometry	FCM
ES84024	EXP3727	59589	Flow_Cytometry	FCM
ES84032	EXP3727	58709	Flow_Cytometry	FCM
ES84033	EXP3727	58715	Flow_Cytometry	FCM
ES84045	EXP3727	59874	Flow_Cytometry	FCM
ES84053	EXP3727	58801	Flow_Cytometry	FCM
ES84103	EXP3727	58572	Flow_Cytometry	FCM
ES84131	EXP3727	59909	Flow_Cytometry	FCM
ES84133	EXP3727	59911	Flow_Cytometry	FCM
ES84135	EXP3727	59921	Flow_Cytometry	FCM
ES84135	EXP3727	59920	Flow_Cytometry	FCM
ES84137	EXP3727	58909	Flow_Cytometry	FCM
ES84138	EXP3727	58904	Flow_Cytometry	FCM
ES84139	EXP3727	58910	Flow_Cytometry	FCM
ES84144	EXP3727	58913	Flow_Cytometry	FCM
ES84147	EXP3727	60224	Flow_Cytometry	FCM
ES84148	EXP3727	60230	Flow_Cytometry	FCM
ES84154	EXP3727	60234	Flow_Cytometry	FCM
ES84166	EXP3727	58621	Flow_Cytometry	FCM
ES84174	EXP3727	58560	Flow_Cytometry	FCM
ES84191	EXP3727	59894	Flow_Cytometry	FCM
ES84191	EXP3727	59895	Flow_Cytometry	FCM
ES84195	EXP3727	59893	Flow_Cytometry	FCM
ES84198	EXP3727	59905	Flow_Cytometry	FCM
ES84205	EXP3727	58739	Flow_Cytometry	FCM
ES84213	EXP3727	58642	Flow_Cytometry	FCM
ES84215	EXP3727	58663	Flow_Cytometry	FCM
ES84217	EXP3727	59568	Flow_Cytometry	FCM
ES84225	EXP3727	59575	Flow_Cytometry	FCM
ES84235	EXP3727	58854	Flow_Cytometry	FCM
ES84238	EXP3727	58846	Flow_Cytometry	FCM
ES84239	EXP3727	58852	Flow_Cytometry	FCM
ES84247	EXP3727	59410	Flow_Cytometry	FCM
ES84253	EXP3727	59952	Flow_Cytometry	FCM
ES84259	EXP3727	59960	Flow_Cytometry	FCM
ES84262	EXP3727	59935	Flow_Cytometry	FCM
ES84263	EXP3727	59930	Flow_Cytometry	FCM
ES84265	EXP3727	59927	Flow_Cytometry	FCM
ES84275	EXP3727	59603	Flow_Cytometry	FCM
ES84278	EXP3727	59609	Flow_Cytometry	FCM
ES84283	EXP3727	59614	Flow_Cytometry	FCM
ES84292	EXP3727	59559	Flow_Cytometry	FCM
ES84345	EXP3727	59289	Flow_Cytometry	FCM
ES84349	EXP3727	59295	Flow_Cytometry	FCM
