FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	PURPOSE	WORKSPACE_ID
48631	Flow cytometry result in text format	465583	07163151.005.txt	Flow cytometry result	990
48632	Flow cytometry result in fcs format	242048	07163151.006.fcs	Flow cytometry result	990
48633	Flow cytometry result in text format	468415	07163151.006.txt	Flow cytometry result	990
48634	Flow cytometry result in fcs format	242048	07163151.007.fcs	Flow cytometry result	990
48635	Flow cytometry result in text format	463375	07163151.007.txt	Flow cytometry result	990
48636	Flow cytometry result in fcs format	242048	07163151.008.fcs	Flow cytometry result	990
48637	Flow cytometry result in text format	447504	07163151.008.txt	Flow cytometry result	990
48638	Flow cytometry result in fcs format	242048	07163161.002.fcs	Flow cytometry result	990
48639	Flow cytometry result in text format	466721	07163161.002.txt	Flow cytometry result	990
48640	Flow cytometry result in fcs format	242048	07163161.003.fcs	Flow cytometry result	990
48641	Flow cytometry result in text format	461066	07163161.003.txt	Flow cytometry result	990
48642	Flow cytometry result in fcs format	242048	07163161.005.fcs	Flow cytometry result	990
48643	Flow cytometry result in text format	471861	07163161.005.txt	Flow cytometry result	990
48644	Flow cytometry result in fcs format	242048	07163161.007.fcs	Flow cytometry result	990
48645	Flow cytometry result in text format	466506	07163161.007.txt	Flow cytometry result	990
48646	Flow cytometry result in fcs format	242048	07163161.008.fcs	Flow cytometry result	990
48647	Flow cytometry result in text format	449245	07163161.008.txt	Flow cytometry result	990
48648	Flow cytometry result in fcs format	242048	07163171.002.fcs	Flow cytometry result	990
48649	Flow cytometry result in text format	465963	07163171.002.txt	Flow cytometry result	990
48650	Flow cytometry result in fcs format	242048	07163171.003.fcs	Flow cytometry result	990
48651	Flow cytometry result in text format	461674	07163171.003.txt	Flow cytometry result	990
48652	Flow cytometry result in fcs format	242048	07163171.005.fcs	Flow cytometry result	990
48653	Flow cytometry result in text format	464969	07163171.005.txt	Flow cytometry result	990
48654	Flow cytometry result in fcs format	242048	07163171.007.fcs	Flow cytometry result	990
48655	Flow cytometry result in text format	464015	07163171.007.txt	Flow cytometry result	990
48656	Flow cytometry result in fcs format	242048	07163171.008.fcs	Flow cytometry result	990
48657	Flow cytometry result in text format	449177	07163171.008.txt	Flow cytometry result	990
48658	Flow cytometry result in fcs format	242048	07163181.002.fcs	Flow cytometry result	990
48659	Flow cytometry result in text format	465519	07163181.002.txt	Flow cytometry result	990
48660	Flow cytometry result in fcs format	242048	07163181.003.fcs	Flow cytometry result	990
48661	Flow cytometry result in text format	467410	07163181.003.txt	Flow cytometry result	990
48662	Flow cytometry result in fcs format	242048	07163181.005.fcs	Flow cytometry result	990
48663	Flow cytometry result in text format	471402	07163181.005.txt	Flow cytometry result	990
48664	Flow cytometry result in fcs format	242048	07163181.007.fcs	Flow cytometry result	990
48665	Flow cytometry result in text format	474941	07163181.007.txt	Flow cytometry result	990
48666	Flow cytometry result in fcs format	242048	07163181.008.fcs	Flow cytometry result	990
48667	Flow cytometry result in text format	463537	07163181.008.txt	Flow cytometry result	990
48668	Flow cytometry result in fcs format	242048	07163191.002.fcs	Flow cytometry result	990
48669	Flow cytometry result in text format	464155	07163191.002.txt	Flow cytometry result	990
48670	Flow cytometry result in fcs format	242048	07163191.003.fcs	Flow cytometry result	990
48671	Flow cytometry result in text format	465828	07163191.003.txt	Flow cytometry result	990
48672	Flow cytometry result in fcs format	242048	07163191.005.fcs	Flow cytometry result	990
48673	Flow cytometry result in text format	471313	07163191.005.txt	Flow cytometry result	990
48674	Flow cytometry result in fcs format	242048	07163191.007.fcs	Flow cytometry result	990
48675	Flow cytometry result in text format	466317	07163191.007.txt	Flow cytometry result	990
48676	Flow cytometry result in fcs format	242048	07163191.008.fcs	Flow cytometry result	990
48677	Flow cytometry result in text format	455475	07163191.008.txt	Flow cytometry result	990
48678	Flow cytometry result in fcs format	242048	07163201.002.fcs	Flow cytometry result	990
48679	Flow cytometry result in text format	469121	07163201.002.txt	Flow cytometry result	990
48680	Flow cytometry result in fcs format	242048	07163201.003.fcs	Flow cytometry result	990
48681	Flow cytometry result in text format	465588	07163201.003.txt	Flow cytometry result	990
48682	Flow cytometry result in fcs format	242048	07163201.005.fcs	Flow cytometry result	990
48683	Flow cytometry result in text format	468358	07163201.005.txt	Flow cytometry result	990
48684	Flow cytometry result in fcs format	242048	07163201.007.fcs	Flow cytometry result	990
48685	Flow cytometry result in text format	470012	07163201.007.txt	Flow cytometry result	990
48686	Flow cytometry result in fcs format	242048	07163201.008.fcs	Flow cytometry result	990
48687	Flow cytometry result in text format	456304	07163201.008.txt	Flow cytometry result	990
48688	Flow cytometry result in fcs format	242048	07163211.002.fcs	Flow cytometry result	990
48689	Flow cytometry result in text format	469890	07163211.002.txt	Flow cytometry result	990
48690	Flow cytometry result in fcs format	242048	07163211.003.fcs	Flow cytometry result	990
48691	Flow cytometry result in text format	465564	07163211.003.txt	Flow cytometry result	990
48692	Flow cytometry result in fcs format	242048	07163211.005.fcs	Flow cytometry result	990
48693	Flow cytometry result in text format	469320	07163211.005.txt	Flow cytometry result	990
48694	Flow cytometry result in fcs format	242048	07163211.007.fcs	Flow cytometry result	990
48695	Flow cytometry result in text format	469176	07163211.007.txt	Flow cytometry result	990
48696	Flow cytometry result in fcs format	242048	07163211.008.fcs	Flow cytometry result	990
48697	Flow cytometry result in text format	458148	07163211.008.txt	Flow cytometry result	990
48698	Flow cytometry result in fcs format	242048	07163221.002.fcs	Flow cytometry result	990
48699	Flow cytometry result in text format	469473	07163221.002.txt	Flow cytometry result	990
48700	Flow cytometry result in fcs format	242048	07163221.003.fcs	Flow cytometry result	990
48701	Flow cytometry result in text format	467392	07163221.003.txt	Flow cytometry result	990
48702	Flow cytometry result in fcs format	242048	07163221.005.fcs	Flow cytometry result	990
48703	Flow cytometry result in text format	471878	07163221.005.txt	Flow cytometry result	990
48704	Flow cytometry result in fcs format	242048	07163221.007.fcs	Flow cytometry result	990
48705	Flow cytometry result in text format	473515	07163221.007.txt	Flow cytometry result	990
48706	Flow cytometry result in fcs format	242048	07163221.008.fcs	Flow cytometry result	990
48707	Flow cytometry result in text format	463846	07163221.008.txt	Flow cytometry result	990
48708	Flow cytometry result in fcs format	242048	07163231.002.fcs	Flow cytometry result	990
48709	Flow cytometry result in text format	470636	07163231.002.txt	Flow cytometry result	990
48710	Flow cytometry result in fcs format	242048	07163231.003.fcs	Flow cytometry result	990
48711	Flow cytometry result in text format	470148	07163231.003.txt	Flow cytometry result	990
48712	Flow cytometry result in fcs format	242048	07163231.005.fcs	Flow cytometry result	990
48713	Flow cytometry result in text format	463507	07163231.005.txt	Flow cytometry result	990
48714	Flow cytometry result in fcs format	242048	07163231.007.fcs	Flow cytometry result	990
48715	Flow cytometry result in text format	465435	07163231.007.txt	Flow cytometry result	990
48716	Flow cytometry result in fcs format	242048	07163231.008.fcs	Flow cytometry result	990
48717	Flow cytometry result in text format	461585	07163231.008.txt	Flow cytometry result	990
48718	Flow cytometry result in fcs format	242048	07173061.001.fcs	Flow cytometry result	990
48719	Flow cytometry result in text format	473550	07173061.001.txt	Flow cytometry result	990
48720	Flow cytometry result in fcs format	242048	07173061.002.fcs	Flow cytometry result	990
48721	Flow cytometry result in text format	462928	07173061.002.txt	Flow cytometry result	990
48722	Flow cytometry result in fcs format	242048	07173061.003.fcs	Flow cytometry result	990
48723	Flow cytometry result in text format	464504	07173061.003.txt	Flow cytometry result	990
48724	Flow cytometry result in fcs format	242048	07173061.004.fcs	Flow cytometry result	990
48725	Flow cytometry result in text format	474268	07173061.004.txt	Flow cytometry result	990
48726	Flow cytometry result in fcs format	242048	07173061.005.fcs	Flow cytometry result	990
48727	Flow cytometry result in text format	468352	07173061.005.txt	Flow cytometry result	990
48728	Flow cytometry result in fcs format	242048	07173061.006.fcs	Flow cytometry result	990
48729	Flow cytometry result in text format	471964	07173061.006.txt	Flow cytometry result	990
48730	Flow cytometry result in fcs format	242048	07173061.007.fcs	Flow cytometry result	990
48731	Flow cytometry result in text format	471744	07173061.007.txt	Flow cytometry result	990
48732	Flow cytometry result in fcs format	242048	07173061.008.fcs	Flow cytometry result	990
48733	Flow cytometry result in text format	454913	07173061.008.txt	Flow cytometry result	990
48734	Flow cytometry result in fcs format	242048	07173071.001.fcs	Flow cytometry result	990
48735	Flow cytometry result in text format	468004	07173071.001.txt	Flow cytometry result	990
48736	Flow cytometry result in fcs format	242048	07173071.002.fcs	Flow cytometry result	990
48737	Flow cytometry result in text format	465168	07173071.002.txt	Flow cytometry result	990
48738	Flow cytometry result in fcs format	242048	07173071.003.fcs	Flow cytometry result	990
48739	Flow cytometry result in text format	464867	07173071.003.txt	Flow cytometry result	990
48740	Flow cytometry result in fcs format	242048	07173071.004.fcs	Flow cytometry result	990
48741	Flow cytometry result in text format	468964	07173071.004.txt	Flow cytometry result	990
48742	Flow cytometry result in fcs format	242048	07173071.005.fcs	Flow cytometry result	990
48743	Flow cytometry result in text format	464487	07173071.005.txt	Flow cytometry result	990
48744	Flow cytometry result in fcs format	242048	07173071.006.fcs	Flow cytometry result	990
48745	Flow cytometry result in text format	468613	07173071.006.txt	Flow cytometry result	990
48746	Flow cytometry result in fcs format	230648	07173071.007.fcs	Flow cytometry result	990
48747	Flow cytometry result in text format	449008	07173071.007.txt	Flow cytometry result	990
48748	Flow cytometry result in fcs format	242048	07173071.008.fcs	Flow cytometry result	990
48749	Flow cytometry result in text format	452650	07173071.008.txt	Flow cytometry result	990
48750	Flow cytometry result in fcs format	242048	07173081.001.fcs	Flow cytometry result	990
48751	Flow cytometry result in text format	470385	07173081.001.txt	Flow cytometry result	990
48752	Flow cytometry result in fcs format	242048	07173081.002.fcs	Flow cytometry result	990
48753	Flow cytometry result in text format	465566	07173081.002.txt	Flow cytometry result	990
48754	Flow cytometry result in fcs format	242048	07173081.003.fcs	Flow cytometry result	990
48755	Flow cytometry result in text format	462872	07173081.003.txt	Flow cytometry result	990
48756	Flow cytometry result in fcs format	242048	07173081.004.fcs	Flow cytometry result	990
48757	Flow cytometry result in text format	467763	07173081.004.txt	Flow cytometry result	990
48758	Flow cytometry result in fcs format	242048	07173081.005.fcs	Flow cytometry result	990
48759	Flow cytometry result in text format	467787	07173081.005.txt	Flow cytometry result	990
48760	Flow cytometry result in fcs format	242048	07173081.006.fcs	Flow cytometry result	990
48761	Flow cytometry result in text format	469746	07173081.006.txt	Flow cytometry result	990
48762	Flow cytometry result in fcs format	242048	07173081.007.fcs	Flow cytometry result	990
48763	Flow cytometry result in text format	469315	07173081.007.txt	Flow cytometry result	990
48764	Flow cytometry result in fcs format	242048	07173081.008.fcs	Flow cytometry result	990
48765	Flow cytometry result in text format	456765	07173081.008.txt	Flow cytometry result	990
48766	Flow cytometry result in fcs format	242048	07173091.001.fcs	Flow cytometry result	990
48767	Flow cytometry result in text format	474273	07173091.001.txt	Flow cytometry result	990
48768	Flow cytometry result in fcs format	242048	07173091.002.fcs	Flow cytometry result	990
48769	Flow cytometry result in text format	466740	07173091.002.txt	Flow cytometry result	990
48770	Flow cytometry result in fcs format	242048	07173091.003.fcs	Flow cytometry result	990
48771	Flow cytometry result in text format	468395	07173091.003.txt	Flow cytometry result	990
48772	Flow cytometry result in fcs format	242048	07173091.004.fcs	Flow cytometry result	990
48773	Flow cytometry result in text format	474489	07173091.004.txt	Flow cytometry result	990
48774	Flow cytometry result in fcs format	242048	07173091.005.fcs	Flow cytometry result	990
48775	Flow cytometry result in text format	470464	07173091.005.txt	Flow cytometry result	990
48776	Flow cytometry result in fcs format	242048	07173091.006.fcs	Flow cytometry result	990
48777	Flow cytometry result in text format	474264	07173091.006.txt	Flow cytometry result	990
48778	Flow cytometry result in fcs format	242048	07173091.007.fcs	Flow cytometry result	990
48779	Flow cytometry result in text format	473524	07173091.007.txt	Flow cytometry result	990
48780	Flow cytometry result in fcs format	242048	07173091.008.fcs	Flow cytometry result	990
48781	Flow cytometry result in text format	458913	07173091.008.txt	Flow cytometry result	990
48782	Flow cytometry result in fcs format	242048	07173101.001.fcs	Flow cytometry result	990
48783	Flow cytometry result in text format	473306	07173101.001.txt	Flow cytometry result	990
48784	Flow cytometry result in fcs format	242048	07173101.002.fcs	Flow cytometry result	990
48785	Flow cytometry result in text format	471640	07173101.002.txt	Flow cytometry result	990
48786	Flow cytometry result in fcs format	242048	07173101.003.fcs	Flow cytometry result	990
48787	Flow cytometry result in text format	472793	07173101.003.txt	Flow cytometry result	990
48788	Flow cytometry result in fcs format	242048	07173101.004.fcs	Flow cytometry result	990
48789	Flow cytometry result in text format	472363	07173101.004.txt	Flow cytometry result	990
48790	Flow cytometry result in fcs format	242048	07173101.005.fcs	Flow cytometry result	990
48791	Flow cytometry result in text format	468860	07173101.005.txt	Flow cytometry result	990
48792	Flow cytometry result in fcs format	242048	07173101.006.fcs	Flow cytometry result	990
48793	Flow cytometry result in text format	468799	07173101.006.txt	Flow cytometry result	990
48794	Flow cytometry result in fcs format	242048	07173101.007.fcs	Flow cytometry result	990
48795	Flow cytometry result in text format	469602	07173101.007.txt	Flow cytometry result	990
48796	Flow cytometry result in fcs format	242048	07173101.008.fcs	Flow cytometry result	990
48797	Flow cytometry result in text format	452047	07173101.008.txt	Flow cytometry result	990
48798	Flow cytometry result in fcs format	242048	07173111.001.fcs	Flow cytometry result	990
48799	Flow cytometry result in text format	474114	07173111.001.txt	Flow cytometry result	990
48800	Flow cytometry result in fcs format	242048	07173111.002.fcs	Flow cytometry result	990
48801	Flow cytometry result in text format	465547	07173111.002.txt	Flow cytometry result	990
48802	Flow cytometry result in fcs format	242048	07173111.003.fcs	Flow cytometry result	990
48803	Flow cytometry result in text format	463191	07173111.003.txt	Flow cytometry result	990
48804	Flow cytometry result in fcs format	242048	07173111.004.fcs	Flow cytometry result	990
48805	Flow cytometry result in text format	469261	07173111.004.txt	Flow cytometry result	990
48806	Flow cytometry result in fcs format	242048	07173111.005.fcs	Flow cytometry result	990
48807	Flow cytometry result in text format	467576	07173111.005.txt	Flow cytometry result	990
48808	Flow cytometry result in fcs format	242048	07173111.006.fcs	Flow cytometry result	990
48809	Flow cytometry result in text format	472162	07173111.006.txt	Flow cytometry result	990
48810	Flow cytometry result in fcs format	242048	07173111.007.fcs	Flow cytometry result	990
48811	Flow cytometry result in text format	473424	07173111.007.txt	Flow cytometry result	990
48812	Flow cytometry result in fcs format	242048	07173111.008.fcs	Flow cytometry result	990
48813	Flow cytometry result in text format	461288	07173111.008.txt	Flow cytometry result	990
48814	Flow cytometry result in fcs format	242048	07173121.001.fcs	Flow cytometry result	990
48815	Flow cytometry result in text format	475525	07173121.001.txt	Flow cytometry result	990
48816	Flow cytometry result in fcs format	242048	07173121.002.fcs	Flow cytometry result	990
48817	Flow cytometry result in text format	473859	07173121.002.txt	Flow cytometry result	990
48818	Flow cytometry result in fcs format	242048	07173121.003.fcs	Flow cytometry result	990
48819	Flow cytometry result in text format	471665	07173121.003.txt	Flow cytometry result	990
48820	Flow cytometry result in fcs format	242048	07173121.004.fcs	Flow cytometry result	990
48821	Flow cytometry result in text format	473882	07173121.004.txt	Flow cytometry result	990
48822	Flow cytometry result in fcs format	242048	07173121.005.fcs	Flow cytometry result	990
48823	Flow cytometry result in text format	472246	07173121.005.txt	Flow cytometry result	990
48824	Flow cytometry result in fcs format	242048	07173121.006.fcs	Flow cytometry result	990
48825	Flow cytometry result in text format	472246	07173121.006.txt	Flow cytometry result	990
48826	Flow cytometry result in fcs format	242048	07173121.007.fcs	Flow cytometry result	990
48827	Flow cytometry result in text format	472547	07173121.007.txt	Flow cytometry result	990
48828	Flow cytometry result in fcs format	242048	07173121.008.fcs	Flow cytometry result	990
48829	Flow cytometry result in text format	469086	07173121.008.txt	Flow cytometry result	990
48830	Flow cytometry result in fcs format	242048	07173131.001.fcs	Flow cytometry result	990
48831	Flow cytometry result in text format	479355	07173131.001.txt	Flow cytometry result	990
48832	Flow cytometry result in fcs format	242048	07173131.002.fcs	Flow cytometry result	990
48833	Flow cytometry result in text format	474546	07173131.002.txt	Flow cytometry result	990
48834	Flow cytometry result in fcs format	242048	07173131.003.fcs	Flow cytometry result	990
48835	Flow cytometry result in text format	471039	07173131.003.txt	Flow cytometry result	990
48836	Flow cytometry result in fcs format	242048	07173131.004.fcs	Flow cytometry result	990
48837	Flow cytometry result in text format	480216	07173131.004.txt	Flow cytometry result	990
48838	Flow cytometry result in fcs format	242048	07173131.005.fcs	Flow cytometry result	990
48839	Flow cytometry result in text format	474915	07173131.005.txt	Flow cytometry result	990
48840	Flow cytometry result in fcs format	242048	07173131.006.fcs	Flow cytometry result	990
48841	Flow cytometry result in text format	477519	07173131.006.txt	Flow cytometry result	990
48842	Flow cytometry result in fcs format	242048	07173131.007.fcs	Flow cytometry result	990
48843	Flow cytometry result in text format	480179	07173131.007.txt	Flow cytometry result	990
48844	Flow cytometry result in fcs format	242048	07173131.008.fcs	Flow cytometry result	990
48845	Flow cytometry result in text format	464967	07173131.008.txt	Flow cytometry result	990
48846	Flow cytometry result in fcs format	242048	07173141.001.fcs	Flow cytometry result	990
48847	Flow cytometry result in text format	475316	07173141.001.txt	Flow cytometry result	990
48848	Flow cytometry result in fcs format	242048	07173141.002.fcs	Flow cytometry result	990
48849	Flow cytometry result in text format	469061	07173141.002.txt	Flow cytometry result	990
48850	Flow cytometry result in fcs format	242048	07173141.003.fcs	Flow cytometry result	990
48851	Flow cytometry result in text format	466743	07173141.003.txt	Flow cytometry result	990
48852	Flow cytometry result in fcs format	242048	07173141.004.fcs	Flow cytometry result	990
48853	Flow cytometry result in text format	474229	07173141.004.txt	Flow cytometry result	990
48854	Flow cytometry result in fcs format	242048	07173141.005.fcs	Flow cytometry result	990
48855	Flow cytometry result in text format	472342	07173141.005.txt	Flow cytometry result	990
48856	Flow cytometry result in fcs format	242048	07173141.006.fcs	Flow cytometry result	990
48857	Flow cytometry result in text format	476110	07173141.006.txt	Flow cytometry result	990
48858	Flow cytometry result in fcs format	242048	07173141.007.fcs	Flow cytometry result	990
48859	Flow cytometry result in text format	472608	07173141.007.txt	Flow cytometry result	990
48860	Flow cytometry result in fcs format	223808	07173151.001.fcs	Flow cytometry result	990
48861	Flow cytometry result in text format	444365	07173151.001.txt	Flow cytometry result	990
48862	Flow cytometry result in fcs format	242048	07173151.002.fcs	Flow cytometry result	990
48863	Flow cytometry result in text format	477642	07173151.002.txt	Flow cytometry result	990
48864	Flow cytometry result in fcs format	242048	07173151.003.fcs	Flow cytometry result	990
48865	Flow cytometry result in text format	473860	07173151.003.txt	Flow cytometry result	990
48866	Flow cytometry result in fcs format	235688	07173151.004.fcs	Flow cytometry result	990
48867	Flow cytometry result in text format	465380	07173151.004.txt	Flow cytometry result	990
48868	Flow cytometry result in fcs format	239828	07173151.005.fcs	Flow cytometry result	990
48869	Flow cytometry result in text format	474290	07173151.005.txt	Flow cytometry result	990
48870	Flow cytometry result in fcs format	182588	07173151.006.fcs	Flow cytometry result	990
48871	Flow cytometry result in text format	361044	07173151.006.txt	Flow cytometry result	990
48872	Flow cytometry result in fcs format	208508	07173151.007.fcs	Flow cytometry result	990
48873	Flow cytometry result in text format	410935	07173151.007.txt	Flow cytometry result	990
48874	Flow cytometry result in fcs format	197348	07173151.008.fcs	Flow cytometry result	990
48875	Flow cytometry result in text format	378795	07173151.008.txt	Flow cytometry result	990
48876	Flow cytometry result in fcs format	242048	07173161.001.fcs	Flow cytometry result	990
48877	Flow cytometry result in text format	477030	07173161.001.txt	Flow cytometry result	990
48878	Flow cytometry result in fcs format	242048	07173161.002.fcs	Flow cytometry result	990
48879	Flow cytometry result in text format	470238	07173161.002.txt	Flow cytometry result	990
48880	Flow cytometry result in fcs format	242048	07173161.003.fcs	Flow cytometry result	990
48881	Flow cytometry result in text format	466703	07173161.003.txt	Flow cytometry result	990
48882	Flow cytometry result in fcs format	242048	07173161.004.fcs	Flow cytometry result	990
48883	Flow cytometry result in text format	475147	07173161.004.txt	Flow cytometry result	990
48884	Flow cytometry result in fcs format	242048	07173161.005.fcs	Flow cytometry result	990
48885	Flow cytometry result in text format	471251	07173161.005.txt	Flow cytometry result	990
48886	Flow cytometry result in fcs format	242048	07173161.006.fcs	Flow cytometry result	990
48887	Flow cytometry result in text format	475921	07173161.006.txt	Flow cytometry result	990
48888	Flow cytometry result in fcs format	242048	07173161.007.fcs	Flow cytometry result	990
48889	Flow cytometry result in text format	475347	07173161.007.txt	Flow cytometry result	990
48890	Flow cytometry result in fcs format	242048	07173161.008.fcs	Flow cytometry result	990
48891	Flow cytometry result in text format	468105	07173161.008.txt	Flow cytometry result	990
48892	Flow cytometry result in fcs format	242048	07173171.002.fcs	Flow cytometry result	990
48893	Flow cytometry result in text format	460929	07173171.002.txt	Flow cytometry result	990
48894	Flow cytometry result in fcs format	242048	07173171.003.fcs	Flow cytometry result	990
48895	Flow cytometry result in text format	453715	07173171.003.txt	Flow cytometry result	990
48896	Flow cytometry result in fcs format	242048	07173171.005.fcs	Flow cytometry result	990
48897	Flow cytometry result in text format	456108	07173171.005.txt	Flow cytometry result	990
48898	Flow cytometry result in fcs format	242048	07173171.007.fcs	Flow cytometry result	990
48899	Flow cytometry result in text format	463554	07173171.007.txt	Flow cytometry result	990
48900	Flow cytometry result in fcs format	242048	07173171.008.fcs	Flow cytometry result	990
48901	Flow cytometry result in text format	437035	07173171.008.txt	Flow cytometry result	990
48902	Flow cytometry result in fcs format	242048	07173181.002.fcs	Flow cytometry result	990
48903	Flow cytometry result in text format	463072	07173181.002.txt	Flow cytometry result	990
48904	Flow cytometry result in fcs format	242048	07173181.003.fcs	Flow cytometry result	990
48905	Flow cytometry result in text format	460081	07173181.003.txt	Flow cytometry result	990
48906	Flow cytometry result in fcs format	242048	07173181.005.fcs	Flow cytometry result	990
48907	Flow cytometry result in text format	460636	07173181.005.txt	Flow cytometry result	990
48908	Flow cytometry result in fcs format	242048	07173181.007.fcs	Flow cytometry result	990
48909	Flow cytometry result in text format	468564	07173181.007.txt	Flow cytometry result	990
48910	Flow cytometry result in fcs format	242048	07173181.008.fcs	Flow cytometry result	990
48911	Flow cytometry result in text format	455030	07173181.008.txt	Flow cytometry result	990
48912	Flow cytometry result in fcs format	242048	07173191.002.fcs	Flow cytometry result	990
48913	Flow cytometry result in text format	469285	07173191.002.txt	Flow cytometry result	990
48914	Flow cytometry result in fcs format	242048	07173191.003.fcs	Flow cytometry result	990
48915	Flow cytometry result in text format	469205	07173191.003.txt	Flow cytometry result	990
48916	Flow cytometry result in fcs format	242048	07173191.005.fcs	Flow cytometry result	990
48917	Flow cytometry result in text format	473088	07173191.005.txt	Flow cytometry result	990
48918	Flow cytometry result in fcs format	242048	07173191.007.fcs	Flow cytometry result	990
48919	Flow cytometry result in text format	475204	07173191.007.txt	Flow cytometry result	990
48920	Flow cytometry result in fcs format	242048	07173191.008.fcs	Flow cytometry result	990
48921	Flow cytometry result in text format	474077	07173191.008.txt	Flow cytometry result	990
48922	Flow cytometry result in fcs format	242048	07173201.002.fcs	Flow cytometry result	990
48923	Flow cytometry result in text format	467164	07173201.002.txt	Flow cytometry result	990
48924	Flow cytometry result in fcs format	242048	07173201.003.fcs	Flow cytometry result	990
48925	Flow cytometry result in text format	463995	07173201.003.txt	Flow cytometry result	990
48926	Flow cytometry result in fcs format	242048	07173201.005.fcs	Flow cytometry result	990
48927	Flow cytometry result in text format	467404	07173201.005.txt	Flow cytometry result	990
48928	Flow cytometry result in fcs format	242048	07173201.007.fcs	Flow cytometry result	990
48929	Flow cytometry result in text format	470639	07173201.007.txt	Flow cytometry result	990
48930	Flow cytometry result in fcs format	242048	07173201.008.fcs	Flow cytometry result	990
48931	Flow cytometry result in text format	454132	07173201.008.txt	Flow cytometry result	990
48932	Flow cytometry result in fcs format	242048	07173211.002.fcs	Flow cytometry result	990
48933	Flow cytometry result in text format	460242	07173211.002.txt	Flow cytometry result	990
48934	Flow cytometry result in fcs format	242048	07173211.003.fcs	Flow cytometry result	990
48935	Flow cytometry result in text format	457083	07173211.003.txt	Flow cytometry result	990
48936	Flow cytometry result in fcs format	242048	07173211.005.fcs	Flow cytometry result	990
48937	Flow cytometry result in text format	460727	07173211.005.txt	Flow cytometry result	990
48938	Flow cytometry result in fcs format	242048	07173211.007.fcs	Flow cytometry result	990
48939	Flow cytometry result in text format	466636	07173211.007.txt	Flow cytometry result	990
48940	Flow cytometry result in fcs format	242048	07173211.008.fcs	Flow cytometry result	990
48941	Flow cytometry result in text format	444692	07173211.008.txt	Flow cytometry result	990
48942	Flow cytometry result in fcs format	242048	07173221.002.fcs	Flow cytometry result	990
48943	Flow cytometry result in text format	468431	07173221.002.txt	Flow cytometry result	990
48944	Flow cytometry result in fcs format	242048	07173221.003.fcs	Flow cytometry result	990
48945	Flow cytometry result in text format	465510	07173221.003.txt	Flow cytometry result	990
48946	Flow cytometry result in fcs format	242048	07173221.005.fcs	Flow cytometry result	990
48947	Flow cytometry result in text format	467880	07173221.005.txt	Flow cytometry result	990
48948	Flow cytometry result in fcs format	242048	07173221.007.fcs	Flow cytometry result	990
48949	Flow cytometry result in text format	471122	07173221.007.txt	Flow cytometry result	990
48950	Flow cytometry result in fcs format	242048	07173221.008.fcs	Flow cytometry result	990
48951	Flow cytometry result in text format	453291	07173221.008.txt	Flow cytometry result	990
48952	Flow cytometry result in fcs format	242048	07173231.002.fcs	Flow cytometry result	990
48953	Flow cytometry result in text format	468357	07173231.002.txt	Flow cytometry result	990
48954	Flow cytometry result in fcs format	242048	07173231.003.fcs	Flow cytometry result	990
48955	Flow cytometry result in text format	465322	07173231.003.txt	Flow cytometry result	990
48956	Flow cytometry result in fcs format	242048	07173231.005.fcs	Flow cytometry result	990
48957	Flow cytometry result in text format	469814	07173231.005.txt	Flow cytometry result	990
48958	Flow cytometry result in fcs format	242048	07173231.007.fcs	Flow cytometry result	990
48959	Flow cytometry result in text format	472501	07173231.007.txt	Flow cytometry result	990
48960	Flow cytometry result in fcs format	242048	07173231.008.fcs	Flow cytometry result	990
48961	Flow cytometry result in text format	465484	07173231.008.txt	Flow cytometry result	990
48962	Flow cytometry result in fcs format	242048	07173241.002.fcs	Flow cytometry result	990
48963	Flow cytometry result in text format	474219	07173241.002.txt	Flow cytometry result	990
48964	Flow cytometry result in fcs format	242048	07173241.003.fcs	Flow cytometry result	990
48965	Flow cytometry result in text format	474143	07173241.003.txt	Flow cytometry result	990
48966	Flow cytometry result in fcs format	242048	07173241.005.fcs	Flow cytometry result	990
48967	Flow cytometry result in text format	474591	07173241.005.txt	Flow cytometry result	990
48968	Flow cytometry result in fcs format	242048	07173241.007.fcs	Flow cytometry result	990
48969	Flow cytometry result in text format	472734	07173241.007.txt	Flow cytometry result	990
48970	Flow cytometry result in fcs format	242048	07173241.008.fcs	Flow cytometry result	990
48971	Flow cytometry result in text format	460624	07173241.008.txt	Flow cytometry result	990
48972	Flow cytometry result in fcs format	242048	07173251.002.fcs	Flow cytometry result	990
48973	Flow cytometry result in text format	467708	07173251.002.txt	Flow cytometry result	990
48974	Flow cytometry result in fcs format	242048	07173251.003.fcs	Flow cytometry result	990
48975	Flow cytometry result in text format	467896	07173251.003.txt	Flow cytometry result	990
48976	Flow cytometry result in fcs format	242048	07173251.005.fcs	Flow cytometry result	990
48977	Flow cytometry result in text format	474568	07173251.005.txt	Flow cytometry result	990
48978	Flow cytometry result in fcs format	242048	07173251.007.fcs	Flow cytometry result	990
48979	Flow cytometry result in text format	475554	07173251.007.txt	Flow cytometry result	990
48980	Flow cytometry result in fcs format	242048	07173251.008.fcs	Flow cytometry result	990
48981	Flow cytometry result in text format	453414	07173251.008.txt	Flow cytometry result	990
48982	Flow cytometry result in fcs format	242048	07173261.002.fcs	Flow cytometry result	990
48983	Flow cytometry result in text format	460969	07173261.002.txt	Flow cytometry result	990
